tract,subject,pos,FA
9.0,1.0,23.0,0.60346
9.0,1.0,24.0,0.60693
9.0,1.0,25.0,0.61516
9.0,1.0,26.0,0.63955
9.0,1.0,27.0,0.67194
9.0,1.0,28.0,0.71337
9.0,1.0,29.0,0.75935
9.0,1.0,30.0,0.79133
9.0,1.0,31.0,0.79608
9.0,1.0,32.0,0.78486
9.0,1.0,33.0,0.76251
9.0,1.0,34.0,0.74713
9.0,1.0,35.0,0.75086
9.0,1.0,36.0,0.75693
9.0,1.0,37.0,0.75985
9.0,1.0,38.0,0.76028
9.0,1.0,39.0,0.7606
9.0,1.0,40.0,0.76639
9.0,1.0,41.0,0.77568
9.0,1.0,42.0,0.78933
9.0,1.0,43.0,0.8209
9.0,1.0,44.0,0.84451
9.0,1.0,45.0,0.86915
9.0,1.0,46.0,0.86755
9.0,1.0,47.0,0.86128
9.0,1.0,48.0,0.84927
9.0,1.0,49.0,0.83557
9.0,1.0,50.0,0.81655
9.0,1.0,51.0,0.80274
9.0,1.0,52.0,0.80432
9.0,1.0,53.0,0.81395
9.0,1.0,54.0,0.80824
9.0,1.0,55.0,0.80759
9.0,1.0,56.0,0.806
9.0,1.0,57.0,0.80535
9.0,1.0,58.0,0.80326
9.0,1.0,59.0,0.80592
9.0,1.0,60.0,0.80506
9.0,1.0,61.0,0.80087
9.0,1.0,62.0,0.79349
9.0,1.0,63.0,0.78663
9.0,1.0,64.0,0.78317
9.0,1.0,65.0,0.78196
9.0,1.0,66.0,0.77874
9.0,1.0,67.0,0.7834
9.0,1.0,68.0,0.77882
9.0,1.0,69.0,0.77011
9.0,1.0,70.0,0.75736
9.0,1.0,71.0,0.73903
9.0,1.0,72.0,0.72553
9.0,1.0,73.0,0.70517
9.0,1.0,74.0,0.68398
9.0,1.0,75.0,0.65514
9.0,1.0,76.0,0.63695
9.0,1.0,77.0,0.62936
9.0,1.0,78.0,0.62139
9.0,1.0,79.0,0.58983
9.0,1.0,80.0,0.55775
9.0,1.0,81.0,0.54697
9.0,1.0,82.0,0.53507
9.0,1.0,83.0,0.52427
9.0,1.0,84.0,0.51342
9.0,1.0,85.0,0.49511
9.0,1.0,86.0,0.47269
9.0,1.0,87.0,0.4508
9.0,1.0,88.0,0.43362
9.0,1.0,89.0,0.42994
9.0,1.0,90.0,0.43261
9.0,1.0,91.0,0.439
9.0,1.0,92.0,0.46108
9.0,1.0,93.0,0.47081
9.0,1.0,94.0,0.48445
9.0,1.0,95.0,0.46885
9.0,1.0,96.0,0.41889
9.0,1.0,97.0,0.39954
9.0,1.0,98.0,0.38902
9.0,1.0,99.0,0.31255
9.0,1.0,100.0,0.20394
10.0,1.0,1.0,0.18075
10.0,1.0,2.0,0.24538
10.0,1.0,3.0,0.29924
10.0,1.0,4.0,0.33489
10.0,1.0,5.0,0.36022
10.0,1.0,6.0,0.38296
10.0,1.0,7.0,0.40487
10.0,1.0,8.0,0.42108
10.0,1.0,9.0,0.4398
10.0,1.0,10.0,0.46042
10.0,1.0,11.0,0.47206
10.0,1.0,12.0,0.47465
10.0,1.0,13.0,0.47289
10.0,1.0,14.0,0.46331
10.0,1.0,15.0,0.4505
10.0,1.0,16.0,0.43892
10.0,1.0,17.0,0.42936
10.0,1.0,18.0,0.42186
10.0,1.0,19.0,0.41697
10.0,1.0,20.0,0.41267
10.0,1.0,21.0,0.40927
10.0,1.0,22.0,0.40978
10.0,1.0,23.0,0.41163
10.0,1.0,24.0,0.41297
10.0,1.0,25.0,0.41845
10.0,1.0,26.0,0.43014
10.0,1.0,27.0,0.44592
10.0,1.0,28.0,0.47143
10.0,1.0,29.0,0.50082
10.0,1.0,30.0,0.52497
10.0,1.0,31.0,0.54877
10.0,1.0,32.0,0.56184
10.0,1.0,33.0,0.5719
10.0,1.0,34.0,0.58457
10.0,1.0,35.0,0.60141
10.0,1.0,36.0,0.61876
10.0,1.0,37.0,0.63884
10.0,1.0,38.0,0.66334
10.0,1.0,39.0,0.68855
10.0,1.0,40.0,0.71023
10.0,1.0,41.0,0.72912
10.0,1.0,42.0,0.74431
10.0,1.0,43.0,0.75295
10.0,1.0,44.0,0.75276
10.0,1.0,45.0,0.74741
10.0,1.0,46.0,0.74411
10.0,1.0,47.0,0.7437
10.0,1.0,48.0,0.74392
10.0,1.0,49.0,0.74065
10.0,1.0,50.0,0.73625
10.0,1.0,51.0,0.73717
10.0,1.0,52.0,0.73552
10.0,1.0,53.0,0.71921
10.0,1.0,54.0,0.70153
10.0,1.0,55.0,0.69208
10.0,1.0,56.0,0.68666
10.0,1.0,57.0,0.68178
10.0,1.0,58.0,0.66991
10.0,1.0,59.0,0.65466
10.0,1.0,60.0,0.63798
10.0,1.0,61.0,0.61483
10.0,1.0,62.0,0.58745
10.0,1.0,63.0,0.56457
10.0,1.0,64.0,0.54802
10.0,1.0,65.0,0.53723
10.0,1.0,66.0,0.52846
10.0,1.0,67.0,0.52178
10.0,1.0,68.0,0.51788
10.0,1.0,69.0,0.51509
10.0,1.0,70.0,0.50921
10.0,1.0,71.0,0.50377
10.0,1.0,72.0,0.49723
10.0,1.0,73.0,0.49277
10.0,1.0,74.0,0.48964
10.0,1.0,75.0,0.49263
10.0,1.0,76.0,0.48969
10.0,1.0,77.0,0.47905
10.0,1.0,78.0,0.46752
10.0,1.0,79.0,0.4554
10.0,1.0,80.0,0.44283
10.0,1.0,81.0,0.43325
10.0,1.0,82.0,0.42443
10.0,1.0,83.0,0.41757
10.0,1.0,84.0,0.41263
10.0,1.0,85.0,0.41303
10.0,1.0,86.0,0.41671
10.0,1.0,87.0,0.41629
10.0,1.0,88.0,0.41194
10.0,1.0,89.0,0.40551
10.0,1.0,90.0,0.39474
10.0,1.0,91.0,0.3782
10.0,1.0,92.0,0.36471
10.0,1.0,93.0,0.35154
10.0,1.0,94.0,0.35081
10.0,1.0,95.0,0.35348
10.0,1.0,96.0,0.34839
10.0,1.0,97.0,0.3405
10.0,1.0,98.0,0.31348
10.0,1.0,99.0,0.25254
10.0,1.0,100.0,0.17783
11.0,1.0,1.0,0.40536
11.0,1.0,2.0,0.44303
11.0,1.0,3.0,0.47414
11.0,1.0,4.0,0.49132
11.0,1.0,5.0,0.50142
11.0,1.0,6.0,0.5073
11.0,1.0,7.0,0.51833
11.0,1.0,8.0,0.52046
11.0,1.0,9.0,0.5208
11.0,1.0,10.0,0.53093
11.0,1.0,11.0,0.54255
11.0,1.0,12.0,0.55456
11.0,1.0,13.0,0.56947
11.0,1.0,14.0,0.58092
11.0,1.0,15.0,0.59476
11.0,1.0,16.0,0.61089
11.0,1.0,17.0,0.6279
11.0,1.0,18.0,0.64842
11.0,1.0,19.0,0.66787
11.0,1.0,20.0,0.68418
11.0,1.0,21.0,0.69682
11.0,1.0,22.0,0.70137
11.0,1.0,23.0,0.7028
11.0,1.0,24.0,0.70052
11.0,1.0,25.0,0.69567
11.0,1.0,26.0,0.68842
11.0,1.0,27.0,0.68532
11.0,1.0,28.0,0.68803
11.0,1.0,29.0,0.68578
11.0,1.0,30.0,0.6853
11.0,1.0,31.0,0.68166
11.0,1.0,32.0,0.67291
11.0,1.0,33.0,0.6637
11.0,1.0,34.0,0.65623
11.0,1.0,35.0,0.65075
11.0,1.0,36.0,0.63892
11.0,1.0,37.0,0.63023
11.0,1.0,38.0,0.62797
11.0,1.0,39.0,0.62483
11.0,1.0,40.0,0.62332
11.0,1.0,41.0,0.6198
11.0,1.0,42.0,0.61411
11.0,1.0,43.0,0.60763
11.0,1.0,44.0,0.60177
11.0,1.0,45.0,0.59504
11.0,1.0,46.0,0.57841
11.0,1.0,47.0,0.55795
11.0,1.0,48.0,0.54197
11.0,1.0,49.0,0.53195
11.0,1.0,50.0,0.52089
11.0,1.0,51.0,0.50508
11.0,1.0,52.0,0.48979
11.0,1.0,53.0,0.47487
11.0,1.0,54.0,0.47207
11.0,1.0,55.0,0.47146
11.0,1.0,56.0,0.4731
11.0,1.0,57.0,0.47617
11.0,1.0,58.0,0.48539
11.0,1.0,59.0,0.50208
11.0,1.0,60.0,0.51726
11.0,1.0,61.0,0.52047
11.0,1.0,62.0,0.51913
11.0,1.0,63.0,0.51686
11.0,1.0,64.0,0.51881
11.0,1.0,65.0,0.51532
11.0,1.0,66.0,0.51015
11.0,1.0,67.0,0.5129
11.0,1.0,68.0,0.52167
11.0,1.0,69.0,0.53225
11.0,1.0,70.0,0.53979
11.0,1.0,71.0,0.54221
11.0,1.0,72.0,0.53331
11.0,1.0,73.0,0.52388
11.0,1.0,74.0,0.51304
11.0,1.0,75.0,0.50831
11.0,1.0,76.0,0.50919
11.0,1.0,77.0,0.51819
11.0,1.0,78.0,0.53408
11.0,1.0,79.0,0.54159
11.0,1.0,80.0,0.53918
11.0,1.0,81.0,0.52703
11.0,1.0,82.0,0.50707
11.0,1.0,83.0,0.48182
11.0,1.0,84.0,0.46127
11.0,1.0,85.0,0.45278
11.0,1.0,86.0,0.45489
11.0,1.0,87.0,0.46331
11.0,1.0,88.0,0.47456
11.0,1.0,89.0,0.48137
11.0,1.0,90.0,0.48271
11.0,1.0,91.0,0.4733
11.0,1.0,92.0,0.45263
11.0,1.0,93.0,0.43572
11.0,1.0,94.0,0.43951
11.0,1.0,95.0,0.45264
11.0,1.0,96.0,0.45698
11.0,1.0,97.0,0.43793
11.0,1.0,98.0,0.39374
11.0,1.0,99.0,0.30783
11.0,1.0,100.0,0.21959
12.0,1.0,1.0,0.23364
12.0,1.0,2.0,0.33467
12.0,1.0,3.0,0.41742
12.0,1.0,4.0,0.44939
12.0,1.0,5.0,0.4551
12.0,1.0,6.0,0.48054
12.0,1.0,7.0,0.51667
12.0,1.0,8.0,0.51905
12.0,1.0,9.0,0.50689
12.0,1.0,10.0,0.49939
12.0,1.0,11.0,0.49302
12.0,1.0,12.0,0.47119
12.0,1.0,13.0,0.45125
12.0,1.0,14.0,0.4452
12.0,1.0,15.0,0.44427
12.0,1.0,16.0,0.45641
12.0,1.0,17.0,0.48032
12.0,1.0,18.0,0.51812
12.0,1.0,19.0,0.55824
12.0,1.0,20.0,0.58723
12.0,1.0,21.0,0.59955
12.0,1.0,22.0,0.59941
12.0,1.0,23.0,0.59872
12.0,1.0,24.0,0.58767
12.0,1.0,25.0,0.57732
12.0,1.0,26.0,0.5691
12.0,1.0,27.0,0.56185
12.0,1.0,28.0,0.55429
12.0,1.0,29.0,0.5528
12.0,1.0,30.0,0.54669
12.0,1.0,31.0,0.54675
12.0,1.0,32.0,0.53955
12.0,1.0,33.0,0.51887
12.0,1.0,34.0,0.50653
12.0,1.0,35.0,0.49954
12.0,1.0,36.0,0.50066
12.0,1.0,37.0,0.52276
12.0,1.0,38.0,0.54763
12.0,1.0,39.0,0.56881
12.0,1.0,40.0,0.57448
12.0,1.0,41.0,0.57727
12.0,1.0,42.0,0.5754
12.0,1.0,43.0,0.57018
12.0,1.0,44.0,0.56596
12.0,1.0,45.0,0.55883
12.0,1.0,46.0,0.55286
12.0,1.0,47.0,0.55453
12.0,1.0,48.0,0.55841
12.0,1.0,49.0,0.55041
12.0,1.0,50.0,0.54448
12.0,1.0,51.0,0.54827
12.0,1.0,52.0,0.54493
12.0,1.0,53.0,0.54154
12.0,1.0,54.0,0.53916
12.0,1.0,55.0,0.53805
12.0,1.0,56.0,0.52845
12.0,1.0,57.0,0.51444
12.0,1.0,58.0,0.51624
12.0,1.0,59.0,0.5153
12.0,1.0,60.0,0.51738
12.0,1.0,61.0,0.51594
12.0,1.0,62.0,0.51481
12.0,1.0,63.0,0.50911
12.0,1.0,64.0,0.50566
12.0,1.0,65.0,0.50737
12.0,1.0,66.0,0.51605
12.0,1.0,67.0,0.52912
12.0,1.0,68.0,0.55354
12.0,1.0,69.0,0.57591
12.0,1.0,70.0,0.58244
12.0,1.0,71.0,0.57259
12.0,1.0,72.0,0.54339
12.0,1.0,73.0,0.50823
12.0,1.0,74.0,0.47245
12.0,1.0,75.0,0.44695
12.0,1.0,76.0,0.42601
12.0,1.0,77.0,0.42472
12.0,1.0,78.0,0.44349
12.0,1.0,79.0,0.46856
12.0,1.0,80.0,0.48142
12.0,1.0,81.0,0.4859
12.0,1.0,82.0,0.47616
12.0,1.0,83.0,0.45127
12.0,1.0,84.0,0.42284
12.0,1.0,85.0,0.39922
12.0,1.0,86.0,0.39456
12.0,1.0,87.0,0.3798
12.0,1.0,88.0,0.34477
12.0,1.0,89.0,0.32068
12.0,1.0,90.0,0.34469
12.0,1.0,91.0,0.38365
12.0,1.0,92.0,0.39206
12.0,1.0,93.0,0.38607
12.0,1.0,94.0,0.39836
12.0,1.0,95.0,0.39028
12.0,1.0,96.0,0.37503
12.0,1.0,97.0,0.33255
12.0,1.0,98.0,0.32065
12.0,1.0,99.0,0.29137
12.0,1.0,100.0,0.16264
13.0,1.0,1.0,0.20868
13.0,1.0,2.0,0.27765
13.0,1.0,3.0,0.34534
13.0,1.0,4.0,0.39341
13.0,1.0,5.0,0.4316
13.0,1.0,6.0,0.46498
13.0,1.0,7.0,0.47867
13.0,1.0,8.0,0.47551
13.0,1.0,9.0,0.46346
13.0,1.0,10.0,0.44301
13.0,1.0,11.0,0.43038
13.0,1.0,12.0,0.43218
13.0,1.0,13.0,0.44301
13.0,1.0,14.0,0.45587
13.0,1.0,15.0,0.46827
13.0,1.0,16.0,0.47625
13.0,1.0,17.0,0.48323
13.0,1.0,18.0,0.49519
13.0,1.0,19.0,0.51297
13.0,1.0,20.0,0.52769
13.0,1.0,21.0,0.5397
13.0,1.0,22.0,0.55497
13.0,1.0,23.0,0.56569
13.0,1.0,24.0,0.57678
13.0,1.0,25.0,0.5865
13.0,1.0,26.0,0.59411
13.0,1.0,27.0,0.5954
13.0,1.0,28.0,0.59272
13.0,1.0,29.0,0.59034
13.0,1.0,30.0,0.58962
13.0,1.0,31.0,0.59348
13.0,1.0,32.0,0.59928
13.0,1.0,33.0,0.60637
13.0,1.0,34.0,0.62038
13.0,1.0,35.0,0.63428
13.0,1.0,36.0,0.64261
13.0,1.0,37.0,0.64874
13.0,1.0,38.0,0.6462
13.0,1.0,39.0,0.6383
13.0,1.0,40.0,0.6319
13.0,1.0,41.0,0.62402
13.0,1.0,42.0,0.61907
13.0,1.0,43.0,0.61572
13.0,1.0,44.0,0.60765
13.0,1.0,45.0,0.59722
13.0,1.0,46.0,0.5941
13.0,1.0,47.0,0.59957
13.0,1.0,48.0,0.60168
13.0,1.0,49.0,0.59939
13.0,1.0,50.0,0.60016
13.0,1.0,51.0,0.60357
13.0,1.0,52.0,0.60751
13.0,1.0,53.0,0.61663
13.0,1.0,54.0,0.62506
13.0,1.0,55.0,0.62669
13.0,1.0,56.0,0.62151
13.0,1.0,57.0,0.61627
13.0,1.0,58.0,0.61441
13.0,1.0,59.0,0.61257
13.0,1.0,60.0,0.61624
13.0,1.0,61.0,0.62279
13.0,1.0,62.0,0.63074
13.0,1.0,63.0,0.63587
13.0,1.0,64.0,0.63111
13.0,1.0,65.0,0.62177
13.0,1.0,66.0,0.61054
13.0,1.0,67.0,0.60297
13.0,1.0,68.0,0.5964
13.0,1.0,69.0,0.59219
13.0,1.0,70.0,0.58796
13.0,1.0,71.0,0.57784
13.0,1.0,72.0,0.56612
13.0,1.0,73.0,0.55434
13.0,1.0,74.0,0.54112
13.0,1.0,75.0,0.52429
13.0,1.0,76.0,0.50782
13.0,1.0,77.0,0.49236
13.0,1.0,78.0,0.482
13.0,1.0,79.0,0.47708
13.0,1.0,80.0,0.47772
13.0,1.0,81.0,0.48358
13.0,1.0,82.0,0.48353
13.0,1.0,83.0,0.47672
13.0,1.0,84.0,0.46456
13.0,1.0,85.0,0.44441
13.0,1.0,86.0,0.4178
13.0,1.0,87.0,0.39102
13.0,1.0,88.0,0.3702
13.0,1.0,89.0,0.36934
13.0,1.0,90.0,0.39137
13.0,1.0,91.0,0.41703
13.0,1.0,92.0,0.42778
13.0,1.0,93.0,0.42373
13.0,1.0,94.0,0.40558
13.0,1.0,95.0,0.38197
13.0,1.0,96.0,0.343
13.0,1.0,97.0,0.3063
13.0,1.0,98.0,0.27039
13.0,1.0,99.0,0.22959
13.0,1.0,100.0,0.18308
14.0,1.0,1.0,0.17454
14.0,1.0,2.0,0.25001
14.0,1.0,3.0,0.32322
14.0,1.0,4.0,0.3741
14.0,1.0,5.0,0.41773
14.0,1.0,6.0,0.4636
14.0,1.0,7.0,0.50884
14.0,1.0,8.0,0.54172
14.0,1.0,9.0,0.55561
14.0,1.0,10.0,0.5547
14.0,1.0,11.0,0.5442
14.0,1.0,12.0,0.52596
14.0,1.0,13.0,0.50126
14.0,1.0,14.0,0.4705
14.0,1.0,15.0,0.43034
14.0,1.0,16.0,0.40411
14.0,1.0,17.0,0.39844
14.0,1.0,18.0,0.40186
14.0,1.0,19.0,0.41049
14.0,1.0,20.0,0.42531
14.0,1.0,21.0,0.44234
14.0,1.0,22.0,0.45641
14.0,1.0,23.0,0.4653
14.0,1.0,24.0,0.46938
14.0,1.0,25.0,0.46833
14.0,1.0,26.0,0.46798
14.0,1.0,27.0,0.46374
14.0,1.0,28.0,0.46392
14.0,1.0,29.0,0.46001
14.0,1.0,30.0,0.45402
14.0,1.0,31.0,0.45014
14.0,1.0,32.0,0.44494
14.0,1.0,33.0,0.44503
14.0,1.0,34.0,0.45181
14.0,1.0,35.0,0.46775
14.0,1.0,36.0,0.48799
14.0,1.0,37.0,0.5045
14.0,1.0,38.0,0.51823
14.0,1.0,39.0,0.52542
14.0,1.0,40.0,0.52642
14.0,1.0,41.0,0.52788
14.0,1.0,42.0,0.5267
14.0,1.0,43.0,0.52092
14.0,1.0,44.0,0.51923
14.0,1.0,45.0,0.52558
14.0,1.0,46.0,0.54193
14.0,1.0,47.0,0.56479
14.0,1.0,48.0,0.58373
14.0,1.0,49.0,0.58721
14.0,1.0,50.0,0.57758
14.0,1.0,51.0,0.56869
14.0,1.0,52.0,0.56617
14.0,1.0,53.0,0.57373
14.0,1.0,54.0,0.57767
14.0,1.0,55.0,0.57797
14.0,1.0,56.0,0.57424
14.0,1.0,57.0,0.5656
14.0,1.0,58.0,0.56097
14.0,1.0,59.0,0.5588
14.0,1.0,60.0,0.55551
14.0,1.0,61.0,0.55325
14.0,1.0,62.0,0.54161
14.0,1.0,63.0,0.5258
14.0,1.0,64.0,0.51539
14.0,1.0,65.0,0.51315
14.0,1.0,66.0,0.50976
14.0,1.0,67.0,0.50823
14.0,1.0,68.0,0.5099
14.0,1.0,69.0,0.51303
14.0,1.0,70.0,0.51539
14.0,1.0,71.0,0.51271
14.0,1.0,72.0,0.50367
14.0,1.0,73.0,0.48885
14.0,1.0,74.0,0.47867
14.0,1.0,75.0,0.46744
14.0,1.0,76.0,0.45575
14.0,1.0,77.0,0.44477
14.0,1.0,78.0,0.44509
14.0,1.0,79.0,0.4518
14.0,1.0,80.0,0.4568
14.0,1.0,81.0,0.46145
14.0,1.0,82.0,0.46982
14.0,1.0,83.0,0.46613
14.0,1.0,84.0,0.45481
14.0,1.0,85.0,0.436
14.0,1.0,86.0,0.41628
14.0,1.0,87.0,0.40428
14.0,1.0,88.0,0.38771
14.0,1.0,89.0,0.38225
14.0,1.0,90.0,0.38957
14.0,1.0,91.0,0.37796
14.0,1.0,92.0,0.39946
14.0,1.0,93.0,0.39437
14.0,1.0,94.0,0.38608
14.0,1.0,95.0,0.37065
14.0,1.0,96.0,0.32929
14.0,1.0,97.0,0.2922
14.0,1.0,98.0,0.26567
14.0,1.0,99.0,0.22982
14.0,1.0,100.0,0.17947
15.0,1.0,1.0,0.18171
15.0,1.0,2.0,0.2262
15.0,1.0,3.0,0.26791
15.0,1.0,4.0,0.30453
15.0,1.0,5.0,0.34703
15.0,1.0,6.0,0.39237
15.0,1.0,7.0,0.42945
15.0,1.0,8.0,0.45276
15.0,1.0,9.0,0.46813
15.0,1.0,10.0,0.46128
15.0,1.0,11.0,0.45267
15.0,1.0,12.0,0.46192
15.0,1.0,13.0,0.48168
15.0,1.0,14.0,0.50143
15.0,1.0,15.0,0.51876
15.0,1.0,16.0,0.52229
15.0,1.0,17.0,0.52365
15.0,1.0,18.0,0.52065
15.0,1.0,19.0,0.51285
15.0,1.0,20.0,0.49941
15.0,1.0,21.0,0.48222
15.0,1.0,22.0,0.45827
15.0,1.0,23.0,0.4296
15.0,1.0,24.0,0.40201
15.0,1.0,25.0,0.37559
15.0,1.0,26.0,0.35489
15.0,1.0,27.0,0.34263
15.0,1.0,28.0,0.33697
15.0,1.0,29.0,0.33715
15.0,1.0,30.0,0.34201
15.0,1.0,31.0,0.35268
15.0,1.0,32.0,0.36581
15.0,1.0,33.0,0.37939
15.0,1.0,34.0,0.38958
15.0,1.0,35.0,0.39418
15.0,1.0,36.0,0.39804
15.0,1.0,37.0,0.40405
15.0,1.0,38.0,0.41071
15.0,1.0,39.0,0.41579
15.0,1.0,40.0,0.41657
15.0,1.0,41.0,0.41443
15.0,1.0,42.0,0.40911
15.0,1.0,43.0,0.40191
15.0,1.0,44.0,0.39114
15.0,1.0,45.0,0.37998
15.0,1.0,46.0,0.36956
15.0,1.0,47.0,0.36274
15.0,1.0,48.0,0.35958
15.0,1.0,49.0,0.3603
15.0,1.0,50.0,0.36184
15.0,1.0,51.0,0.36536
15.0,1.0,52.0,0.36936
15.0,1.0,53.0,0.37506
15.0,1.0,54.0,0.38044
15.0,1.0,55.0,0.38354
15.0,1.0,56.0,0.38653
15.0,1.0,57.0,0.38713
15.0,1.0,58.0,0.3843
15.0,1.0,59.0,0.38037
15.0,1.0,60.0,0.37802
15.0,1.0,61.0,0.38049
15.0,1.0,62.0,0.38911
15.0,1.0,63.0,0.39995
15.0,1.0,64.0,0.40861
15.0,1.0,65.0,0.41224
15.0,1.0,66.0,0.41342
15.0,1.0,67.0,0.41351
15.0,1.0,68.0,0.41141
15.0,1.0,69.0,0.40957
15.0,1.0,70.0,0.40962
15.0,1.0,71.0,0.41262
15.0,1.0,72.0,0.4206
15.0,1.0,73.0,0.43205
15.0,1.0,74.0,0.43834
15.0,1.0,75.0,0.43918
15.0,1.0,76.0,0.43548
15.0,1.0,77.0,0.43261
15.0,1.0,78.0,0.43322
15.0,1.0,79.0,0.43954
15.0,1.0,80.0,0.44977
15.0,1.0,81.0,0.4602
15.0,1.0,82.0,0.46644
15.0,1.0,83.0,0.46909
15.0,1.0,84.0,0.47623
15.0,1.0,85.0,0.48831
15.0,1.0,86.0,0.50228
15.0,1.0,87.0,0.51303
15.0,1.0,88.0,0.51897
15.0,1.0,89.0,0.51782
15.0,1.0,90.0,0.51417
15.0,1.0,91.0,0.50853
15.0,1.0,92.0,0.49796
15.0,1.0,93.0,0.47922
15.0,1.0,94.0,0.45018
15.0,1.0,95.0,0.41641
15.0,1.0,96.0,0.37731
15.0,1.0,97.0,0.33229
15.0,1.0,98.0,0.27895
15.0,1.0,99.0,0.22503
15.0,1.0,100.0,0.17188
16.0,1.0,1.0,0.17856
16.0,1.0,2.0,0.22547
16.0,1.0,3.0,0.27974
16.0,1.0,4.0,0.32779
16.0,1.0,5.0,0.36703
16.0,1.0,6.0,0.40017
16.0,1.0,7.0,0.43367
16.0,1.0,8.0,0.46877
16.0,1.0,9.0,0.50668
16.0,1.0,10.0,0.53837
16.0,1.0,11.0,0.55422
16.0,1.0,12.0,0.55412
16.0,1.0,13.0,0.5418
16.0,1.0,14.0,0.5218
16.0,1.0,15.0,0.501
16.0,1.0,16.0,0.48494
16.0,1.0,17.0,0.47597
16.0,1.0,18.0,0.47025
16.0,1.0,19.0,0.46586
16.0,1.0,20.0,0.46201
16.0,1.0,21.0,0.45866
16.0,1.0,22.0,0.45705
16.0,1.0,23.0,0.4588
16.0,1.0,24.0,0.46121
16.0,1.0,25.0,0.46309
16.0,1.0,26.0,0.46233
16.0,1.0,27.0,0.45795
16.0,1.0,28.0,0.45241
16.0,1.0,29.0,0.44908
16.0,1.0,30.0,0.44921
16.0,1.0,31.0,0.4492
16.0,1.0,32.0,0.45273
16.0,1.0,33.0,0.46428
16.0,1.0,34.0,0.48047
16.0,1.0,35.0,0.49804
16.0,1.0,36.0,0.51484
16.0,1.0,37.0,0.53283
16.0,1.0,38.0,0.54922
16.0,1.0,39.0,0.56085
16.0,1.0,40.0,0.57051
16.0,1.0,41.0,0.57946
16.0,1.0,42.0,0.58888
16.0,1.0,43.0,0.59555
16.0,1.0,44.0,0.5986
16.0,1.0,45.0,0.6026
16.0,1.0,46.0,0.60689
16.0,1.0,47.0,0.60935
16.0,1.0,48.0,0.60708
16.0,1.0,49.0,0.60114
16.0,1.0,50.0,0.59452
16.0,1.0,51.0,0.5908
16.0,1.0,52.0,0.58997
16.0,1.0,53.0,0.59062
16.0,1.0,54.0,0.59153
16.0,1.0,55.0,0.59269
16.0,1.0,56.0,0.59632
16.0,1.0,57.0,0.60155
16.0,1.0,58.0,0.60669
16.0,1.0,59.0,0.61031
16.0,1.0,60.0,0.61147
16.0,1.0,61.0,0.61005
16.0,1.0,62.0,0.60775
16.0,1.0,63.0,0.60693
16.0,1.0,64.0,0.60412
16.0,1.0,65.0,0.59757
16.0,1.0,66.0,0.58722
16.0,1.0,67.0,0.57546
16.0,1.0,68.0,0.56449
16.0,1.0,69.0,0.55233
16.0,1.0,70.0,0.53847
16.0,1.0,71.0,0.5244
16.0,1.0,72.0,0.51377
16.0,1.0,73.0,0.50787
16.0,1.0,74.0,0.50521
16.0,1.0,75.0,0.50535
16.0,1.0,76.0,0.50556
16.0,1.0,77.0,0.50945
16.0,1.0,78.0,0.51542
16.0,1.0,79.0,0.5209
16.0,1.0,80.0,0.52453
16.0,1.0,81.0,0.52739
16.0,1.0,82.0,0.52992
16.0,1.0,83.0,0.53081
16.0,1.0,84.0,0.53198
16.0,1.0,85.0,0.53712
16.0,1.0,86.0,0.54422
16.0,1.0,87.0,0.55143
16.0,1.0,88.0,0.55728
16.0,1.0,89.0,0.55436
16.0,1.0,90.0,0.54225
16.0,1.0,91.0,0.52438
16.0,1.0,92.0,0.50038
16.0,1.0,93.0,0.4753
16.0,1.0,94.0,0.44686
16.0,1.0,95.0,0.41449
16.0,1.0,96.0,0.37312
16.0,1.0,97.0,0.32964
16.0,1.0,98.0,0.28342
16.0,1.0,99.0,0.23608
16.0,1.0,100.0,0.19103
17.0,1.0,1.0,0.1801
17.0,1.0,2.0,0.21873
17.0,1.0,3.0,0.25451
17.0,1.0,4.0,0.28527
17.0,1.0,5.0,0.31402
17.0,1.0,6.0,0.33819
17.0,1.0,7.0,0.35477
17.0,1.0,8.0,0.3661
17.0,1.0,9.0,0.37205
17.0,1.0,10.0,0.37413
17.0,1.0,11.0,0.36627
17.0,1.0,12.0,0.35226
17.0,1.0,13.0,0.33827
17.0,1.0,14.0,0.3295
17.0,1.0,15.0,0.32583
17.0,1.0,16.0,0.33335
17.0,1.0,17.0,0.34342
17.0,1.0,18.0,0.34613
17.0,1.0,19.0,0.34467
17.0,1.0,20.0,0.34297
17.0,1.0,21.0,0.34192
17.0,1.0,22.0,0.3388
17.0,1.0,23.0,0.33462
17.0,1.0,24.0,0.33043
17.0,1.0,25.0,0.32823
17.0,1.0,26.0,0.32679
17.0,1.0,27.0,0.33106
17.0,1.0,28.0,0.34034
17.0,1.0,29.0,0.35397
17.0,1.0,30.0,0.3687
17.0,1.0,31.0,0.38002
17.0,1.0,32.0,0.39243
17.0,1.0,33.0,0.40842
17.0,1.0,34.0,0.42909
17.0,1.0,35.0,0.45194
17.0,1.0,36.0,0.47434
17.0,1.0,37.0,0.5012
17.0,1.0,38.0,0.52916
17.0,1.0,39.0,0.5547
17.0,1.0,40.0,0.57276
17.0,1.0,41.0,0.58755
17.0,1.0,42.0,0.59692
17.0,1.0,43.0,0.60293
17.0,1.0,44.0,0.60245
17.0,1.0,45.0,0.59856
